LIBELLE EXAMEN;ANNEE SESSION;MOIS SESSION;SPECIALITE;OPTION SPECIALITE;PARTIC, 1;PARTIC, 2;NUMERO CANDIDAT;CODE EPREUVE;LIBELLE EPREUVE;CODE MATIERE;LIBELLE MATIERE;CONTROLABLE;NOTE;COEFFICIENT EPREUVE;NUMERO GROUPE
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919113;005A;PHYS CHIM ECR; ;;N;9;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919113;005B;PHYS CHIM PRA; ;;N;14;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919113;006-3;SC. VIE TERRE; ;;O;10;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919113;006A-3;S.V.T. ECRIT; ;;N;6;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919113;006B-2;S.V.T. PRATIQ; ;;N;20;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919113;007;L.V.E. 1; ;;O;5;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919113;007A;LV1 ECRIT;0001;ALLEMAND;N;3;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919113;007B;LV1 ORAL;0001;ALLEMAND;N;6;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919113;007BA;LV1 COMP ORAL;0001;ALLEMAND;N;6;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919113;007BB;LV1 EXP ORALE;0001;ALLEMAND;N;6;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919113;008;LANGUE VIV. 2; ;;O;6;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919113;008A;LV2 ECRIT;0002;ANGLAIS;N;5,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919113;008B;LV2 ORAL;0002;ANGLAIS;N;6,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919113;008BA;LV2 COMP ORAL;0002;ANGLAIS;N;4;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919113;008BB;LV2 EXP ORALE;0002;ANGLAIS;N;9;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919113;009;PHILOSOPHIE; ;;O;7;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919113;010;ED.PHYS.SPORT;5011;EPS APTE;N;18;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919113;015;EPR.FACULT.1;7239;LCA LATIN;N;14;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919113;017;TRAV PERS ENC; ;;N;13;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919113;203;HIST.GEOG.; ; ;N;7;3;2
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919113;204;MATHEMATIQUES; ; ;N;13;7;2
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919399;001;FRANCAIS ECR.; ;;O;7;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919399;002;FRANCAIS ORAL; ;;N;7;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919399;003;HIST.GEOG.; ;;O;6;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919399;004;MATHEMATIQUES; ;;O;5;7;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919399;005;PHYS-CHIMIE; ;;O;9;8;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919399;005A;PHYS CHIM ECR; ;;N;7,5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919399;005B;PHYS CHIM PRA; ;;N;14;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919399;006-3;SC. VIE TERRE; ;;O;10;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919399;006A-3;S.V.T. ECRIT; ;;N;6,5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919399;006B-2;S.V.T. PRATIQ; ;;N;16;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919399;007;L.V.E. 1; ;;O;11;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919399;007A;LV1 ECRIT;0002;ANGLAIS;N;10,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919399;007B;LV1 ORAL;0002;ANGLAIS;N;10;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919399;007BA;LV1 COMP ORAL;0002;ANGLAIS;N;6;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919399;007BB;LV1 EXP ORALE;0002;ANGLAIS;N;14;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919399;008;LANGUE VIV. 2; ;;O;13;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919399;008A;LV2 ECRIT;0007;ESPAGNOL;N;12,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919399;008B;LV2 ORAL;0007;ESPAGNOL;N;13;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919399;008BA;LV2 COMP ORAL;0007;ESPAGNOL;N;14;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919399;008BB;LV2 EXP ORALE;0007;ESPAGNOL;N;12;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919399;009;PHILOSOPHIE; ;;O;8;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919399;010;ED.PHYS.SPORT;5011;EPS APTE;N;12;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919399;015;EPR.FACULT.1;3704;ART-ARTS PLAS;N;14;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919399;017;TRAV PERS ENC; ;;N;15;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919399;204;MATHEMATIQUES; ; ;N;8;7;2
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919399;205;PHYS-CHIMIE; ; ;N;12;8;2
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919481;001;FRANCAIS ECR.; ;;O;7;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919481;002;FRANCAIS ORAL; ;;N;7;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919481;003;HIST.GEOG.; ;;O;5;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919481;004;MATHEMATIQUES; ;;O;3;7;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919481;005;PHYS-CHIMIE; ;;O;10;8;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919481;005A;PHYS CHIM ECR; ;;N;7,5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919481;005B;PHYS CHIM PRA; ;;N;16;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919481;006-3;SC. VIE TERRE; ;;O;10;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919481;006A-3;S.V.T. ECRIT; ;;N;6,5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919481;006B-2;S.V.T. PRATIQ; ;;N;16;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919481;007;L.V.E. 1; ;;O;7;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919481;007A;LV1 ECRIT;0002;ANGLAIS;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919481;007B;LV1 ORAL;0002;ANGLAIS;N;5,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919481;007BA;LV1 COMP ORAL;0002;ANGLAIS;N;2;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919481;007BB;LV1 EXP ORALE;0002;ANGLAIS;N;9;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919481;008;LANGUE VIV. 2; ;;O;9;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919481;008A;LV2 ECRIT;0001;ALLEMAND;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919481;008B;LV2 ORAL;0001;ALLEMAND;N;8,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919481;008BA;LV2 COMP ORAL;0001;ALLEMAND;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919481;008BB;LV2 EXP ORALE;0001;ALLEMAND;N;9;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919481;009;PHILOSOPHIE; ;;O;9;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919481;010;ED.PHYS.SPORT;5011;EPS APTE;N;11;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919481;017;TRAV PERS ENC; ;;N;17;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919481;205;PHYS-CHIMIE; ; ;N;12;8;2
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919481;206-3;SC. VIE TERRE; ; ;N;16;6;2
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919522;001;FRANCAIS ECR.; ;;O;8;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919522;002;FRANCAIS ORAL; ;;N;11;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919522;003;HIST.GEOG.; ;;O;14;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919522;004;MATHEMATIQUES; ;;O;6;7;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919522;005;PHYS-CHIMIE; ;;O;8;8;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919522;005A;PHYS CHIM ECR; ;;N;7,5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919522;005B;PHYS CHIM PRA; ;;N;10;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919522;006-3;SC. VIE TERRE; ;;O;7;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919522;006A-3;S.V.T. ECRIT; ;;N;4;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919522;006B-2;S.V.T. PRATIQ; ;;N;12;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919522;007;L.V.E. 1; ;;O;10;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919522;007A;LV1 ECRIT;0002;ANGLAIS;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919522;007B;LV1 ORAL;0002;ANGLAIS;N;10,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919522;007BA;LV1 COMP ORAL;0002;ANGLAIS;N;10;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919522;007BB;LV1 EXP ORALE;0002;ANGLAIS;N;11;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919522;008;LANGUE VIV. 2; ;;O;14;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919522;008A;LV2 ECRIT;0007;ESPAGNOL;N;12;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919522;008B;LV2 ORAL;0007;ESPAGNOL;N;15;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919522;008BA;LV2 COMP ORAL;0007;ESPAGNOL;N;14;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919522;008BB;LV2 EXP ORALE;0007;ESPAGNOL;N;16;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919522;009;PHILOSOPHIE; ;;O;7;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919522;010;ED.PHYS.SPORT;5011;EPS APTE;N;13;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919522;017;TRAV PERS ENC; ;;N;14;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919522;204;MATHEMATIQUES; ; ;N;9;7;2
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919522;205;PHYS-CHIMIE; ; ;N;13;8;2
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919675;001;FRANCAIS ECR.; ;;O;10;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919675;002;FRANCAIS ORAL; ;;N;11;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919675;003;HIST.GEOG.; ;;O;13;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919675;004;MATHEMATIQUES; ;;O;5;7;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919675;005;PHYS-CHIMIE; ;;O;11;8;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919675;005A;PHYS CHIM ECR; ;;N;9,5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919675;005B;PHYS CHIM PRA; ;;N;15;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919675;006-3;SC. VIE TERRE; ;;O;5;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919675;006A-3;S.V.T. ECRIT; ;;N;3,5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919675;006B-2;S.V.T. PRATIQ; ;;N;5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919675;007;L.V.E. 1; ;;O;13;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919675;007A;LV1 ECRIT;0002;ANGLAIS;N;11,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919675;007B;LV1 ORAL;0002;ANGLAIS;N;13,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919675;007BA;LV1 COMP ORAL;0002;ANGLAIS;N;16;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919675;007BB;LV1 EXP ORALE;0002;ANGLAIS;N;11;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919675;008;LANGUE VIV. 2; ;;O;9;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919675;008A;LV2 ECRIT;0007;ESPAGNOL;N;10;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919675;008B;LV2 ORAL;0007;ESPAGNOL;N;7,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919675;008BA;LV2 COMP ORAL;0007;ESPAGNOL;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919675;008BB;LV2 EXP ORALE;0007;ESPAGNOL;N;7;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919675;009;PHILOSOPHIE; ;;O;9;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919675;010;ED.PHYS.SPORT;5011;EPS APTE;N;10;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919675;017;TRAV PERS ENC; ;;N;11;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919675;204;MATHEMATIQUES; ; ;N;8;7;2
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919675;206-3;SC. VIE TERRE; ; ;N;15;6;2
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919678;001;FRANCAIS ECR.; ;;O;7;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919678;002;FRANCAIS ORAL; ;;N;10;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919678;003;HIST.GEOG.; ;;O;4;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919678;004;MATHEMATIQUES; ;;O;4;7;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919678;005;PHYS-CHIMIE; ;;O;8;8;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919678;005A;PHYS CHIM ECR; ;;N;5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919678;005B;PHYS CHIM PRA; ;;N;17;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919678;006-3;SC. VIE TERRE; ;;O;8;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919678;006A-3;S.V.T. ECRIT; ;;N;5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919678;006B-2;S.V.T. PRATIQ; ;;N;11;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919678;007;L.V.E. 1; ;;O;13;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919678;007A;LV1 ECRIT;0047;TURC;N;9,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919678;007C;LV1 ORAL;0047;TURC;N;15;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919678;008;LANGUE VIV. 2; ;;O;9;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919678;008A;LV2 ECRIT;0001;ALLEMAND;N;7;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919678;008B;LV2 ORAL;0001;ALLEMAND;N;10;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919678;008BA;LV2 COMP ORAL;0001;ALLEMAND;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919678;008BB;LV2 EXP ORALE;0001;ALLEMAND;N;12;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919678;009;PHILOSOPHIE; ;;O;6;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919678;010;ED.PHYS.SPORT;5011;EPS APTE;N;14;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919678;015;EPR.FACULT.1;0002;ANGLAIS;N;7;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919678;017;TRAV PERS ENC; ;;N;18;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919678;204;MATHEMATIQUES; ; ;N;8;7;2
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919678;206-3;SC. VIE TERRE; ; ;N;11;6;2
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919927;001;FRANCAIS ECR.; ;;O;7;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919927;002;FRANCAIS ORAL; ;;N;6;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919927;003;HIST.GEOG.; ;;O;12;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919927;004;MATHEMATIQUES; ;;O;6;7;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919927;005;PHYS-CHIMIE; ;;O;10;8;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919927;005A;PHYS CHIM ECR; ;;N;9;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919927;005B;PHYS CHIM PRA; ;;N;14;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919927;006-3;SC. VIE TERRE; ;;O;4;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919927;006A-3;S.V.T. ECRIT; ;;N;1;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919927;006B-2;S.V.T. PRATIQ; ;;N;13;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919927;007;L.V.E. 1; ;;O;11;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919927;007A;LV1 ECRIT;0002;ANGLAIS;N;11;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919927;007B;LV1 ORAL;0002;ANGLAIS;N;10;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919927;007BA;LV1 COMP ORAL;0002;ANGLAIS;N;6;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919927;007BB;LV1 EXP ORALE;0002;ANGLAIS;N;14;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919927;008;LANGUE VIV. 2; ;;O;12;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919927;008A;LV2 ECRIT;0008;ITALIEN;N;13;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919927;008B;LV2 ORAL;0008;ITALIEN;N;10;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919927;008BA;LV2 COMP ORAL;0008;ITALIEN;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919927;008BB;LV2 EXP ORALE;0008;ITALIEN;N;12;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919927;009;PHILOSOPHIE; ;;O;7;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919927;010;ED.PHYS.SPORT;5011;EPS APTE;N;13;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919927;017;TRAV PERS ENC; ;;N;12;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919927;204;MATHEMATIQUES; ; ;N;11;7;2
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919927;206-3;SC. VIE TERRE; ; ;N;9;6;2
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919960;001;FRANCAIS ECR.; ;;O;10;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919960;002;FRANCAIS ORAL; ;;N;7;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919960;003;HIST.GEOG.; ;;O;7;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919960;004;MATHEMATIQUES; ;;O;8;7;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919960;005;PHYS-CHIMIE; ;;O;12;8;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919960;005A;PHYS CHIM ECR; ;;N;9,5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919960;005B;PHYS CHIM PRA; ;;N;20;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919960;006-3;SC. VIE TERRE; ;;O;9;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919960;006A-3;S.V.T. ECRIT; ;;N;6;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919960;006B-2;S.V.T. PRATIQ; ;;N;14;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919960;007;L.V.E. 1; ;;O;8;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919960;007A;LV1 ECRIT;0002;ANGLAIS;N;11;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919960;007B;LV1 ORAL;0002;ANGLAIS;N;5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919960;007BA;LV1 COMP ORAL;0002;ANGLAIS;N;2;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919960;007BB;LV1 EXP ORALE;0002;ANGLAIS;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919960;008;LANGUE VIV. 2; ;;O;9;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919960;008A;LV2 ECRIT;0007;ESPAGNOL;N;10,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919960;008B;LV2 ORAL;0007;ESPAGNOL;N;7;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919960;008BA;LV2 COMP ORAL;0007;ESPAGNOL;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919960;008BB;LV2 EXP ORALE;0007;ESPAGNOL;N;6;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919960;009;PHILOSOPHIE; ;;O;6;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919960;010;ED.PHYS.SPORT;5011;EPS APTE;N;14;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919960;017;TRAV PERS ENC; ;;N;12;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919960;204;MATHEMATIQUES; ; ;N;11;7;2
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919960;206-3;SC. VIE TERRE; ; ;N;11;6;2
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919979;001;FRANCAIS ECR.; ;;O;6;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919979;002;FRANCAIS ORAL; ;;N;9;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919979;003;HIST.GEOG.; ;;O;9;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919979;004;MATHEMATIQUES; ;;O;5;7;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919979;005;PHYS-CHIMIE; ;;O;4;8;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919979;005A;PHYS CHIM ECR; ;;N;3,5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919979;005B;PHYS CHIM PRA; ;;N;5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919979;006-3;SC. VIE TERRE; ;;O;7;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919979;006A-3;S.V.T. ECRIT; ;;N;4;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919979;006B-2;S.V.T. PRATIQ; ;;N;12;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919979;007;L.V.E. 1; ;;O;20;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919979;007A;LV1 ECRIT;0008;ITALIEN;N;19,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919979;007B;LV1 ORAL;0008;ITALIEN;N;20;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919979;007BA;LV1 COMP ORAL;0008;ITALIEN;N;20;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919979;007BB;LV1 EXP ORALE;0008;ITALIEN;N;20;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919979;008;LANGUE VIV. 2; ;;O;16;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919979;008A;LV2 ECRIT;0002;ANGLAIS;N;15,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919979;008B;LV2 ORAL;0002;ANGLAIS;N;16,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919979;008BA;LV2 COMP ORAL;0002;ANGLAIS;N;14;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919979;008BB;LV2 EXP ORALE;0002;ANGLAIS;N;19;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919979;009;PHILOSOPHIE; ;;O;7;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;P;R;0316919979;010;ED.PHYS.SPORT;5011;EPS APTE;N;14;2;1
